window,t_start,t_end,action,dominance,window_age_ms,ingestion_latency_ms,decode_time_us,interval_ms,up,down,total_spikes_so_far
1096,11.127699999999807,11.137699999999807,HOLD,-0.3333,4.0083,0.0423,11.71,43.0408,0,1,485
1097,11.137699999999807,11.147699999999807,HOLD,-0.3333,-5.9815,,2.87,0.0191,0,0,485
1098,11.147699999999807,11.157699999999807,HOLD,-0.3333,-15.9758,,2.21,0.0063,0,0,485
1099,11.157699999999807,11.167699999999806,HOLD,0.0,-25.9708,,2.37,0.0048,0,0,485
1100,11.167699999999806,11.177699999999806,HOLD,0.3333,6.4868,0.0572,12.96,42.447,1,0,490
1101,11.177699999999806,11.187699999999806,HOLD,0.0,-3.4755,,3.79,0.0469,0,1,490
1102,11.187699999999806,11.197699999999806,HOLD,-0.3333,-13.4684,,2.37,0.0085,0,1,490
1103,11.197699999999806,11.207699999999805,HOLD,-1.0,-23.4632,,2.29,0.0052,0,1,490
1104,11.207699999999805,11.217699999999805,HOLD,-1.0,-33.4585,,2.25,0.0047,0,1,490
1105,11.217699999999805,11.227699999999805,HOLD,-0.3333,41.76,0.0791,15.29,85.2055,1,0,493
1106,11.227699999999805,11.237699999999805,HOLD,0.0,31.7715,,3.29,0.0235,0,0,493
1107,11.237699999999805,11.247699999999805,HOLD,0.3333,21.7819,,2.75,0.011,0,0,493
1108,11.247699999999805,11.257699999999804,HOLD,0.0,11.8045,,19.17,0.0062,0,0,493
1109,11.257699999999804,11.267699999999804,HOLD,0.0,1.8153,,3.88,0.0261,0,0,493
1110,11.267699999999804,11.277699999999804,HOLD,-0.3333,-8.1788,,2.71,0.007,0,1,493
1111,11.277699999999804,11.287699999999804,HOLD,-0.6667,-18.174,,2.25,0.0052,0,1,493
1112,11.287699999999804,11.297699999999804,HOLD,-0.3333,185.8448,0.1794,25.5,213.9955,1,0,495
1113,11.297699999999804,11.307699999999803,HOLD,0.0,175.858,,4.67,0.0341,0,0,495
1114,11.307699999999803,11.317699999999803,HOLD,0.3333,165.866,,2.54,0.0101,0,0,495
1115,11.317699999999803,11.327699999999803,HOLD,0.0,156.7516,,134.33,0.7538,0,0,495
1116,11.327699999999803,11.337699999999803,HOLD,0.0,146.7776,,21.04,0.1393,0,0,495
1117,11.337699999999803,11.347699999999803,HOLD,0.0,136.7825,,2.29,0.0237,0,0,495
1118,11.347699999999803,11.357699999999802,HOLD,0.0,126.7871,,2.08,0.0047,0,0,495
1119,11.357699999999802,11.367699999999802,HOLD,0.0,116.7915,,2.0,0.0045,0,0,495
1120,11.367699999999802,11.377699999999802,HOLD,0.0,106.796,,2.17,0.0044,0,0,495
1121,11.377699999999802,11.387699999999802,HOLD,0.0,96.8006,,2.29,0.0045,0,0,495
1122,11.387699999999802,11.397699999999801,HOLD,0.0,86.8049,,2.0,0.0045,0,0,495
1123,11.397699999999801,11.407699999999801,HOLD,0.0,76.8093,,2.17,0.0042,0,0,495
1124,11.407699999999801,11.417699999999801,HOLD,0.0,66.8135,,2.04,0.0044,0,0,495
1125,11.417699999999801,11.4276999999998,HOLD,0.0,56.8178,,2.04,0.0043,0,0,495
1126,11.4276999999998,11.4376999999998,HOLD,0.0,46.822,,1.83,0.0045,0,0,495
1127,11.4376999999998,11.4476999999998,HOLD,0.0,36.8264,,2.0,0.0042,0,0,495
1128,11.4476999999998,11.4576999999998,HOLD,0.0,26.8305,,2.0,0.0042,0,0,495
1129,11.4576999999998,11.4676999999998,HOLD,0.0,16.8346,,1.92,0.0042,0,0,495
1130,11.4676999999998,11.4776999999998,HOLD,-0.3333,6.839,,2.25,0.0041,0,1,495
1131,11.4776999999998,11.4876999999998,HOLD,-0.3333,-3.122,,6.25,0.035,0,0,495
1132,11.4876999999998,11.4976999999998,HOLD,-0.3333,-13.0973,,20.92,0.01,0,0,495
1133,11.4976999999998,11.507699999999799,HOLD,0.0,-23.073,,16.71,0.0285,0,0,495
1134,11.507699999999799,11.517699999999799,HOLD,0.3333,8.2377,0.0682,15.37,41.312,1,0,498
1135,11.517699999999799,11.527699999999799,HOLD,0.3333,-1.7508,,3.37,0.0235,0,0,498
1136,11.527699999999799,11.537699999999798,HOLD,0.6667,-11.7444,,2.46,0.0074,1,0,498
1137,11.537699999999798,11.547699999999798,HOLD,0.3333,-21.7395,,2.21,0.0051,0,0,498
1138,11.547699999999798,11.557699999999798,HOLD,0.6667,-31.7352,,2.08,0.0045,1,0,498
1139,11.557699999999798,11.567699999999798,HOLD,0.6667,1.036,0.0595,15.29,42.758,1,0,501
1140,11.567699999999798,11.577699999999798,HOLD,1.0,-8.9505,,3.08,0.0257,1,0,501
1141,11.577699999999798,11.587699999999797,HOLD,0.3333,-18.9443,,2.25,0.0071,0,1,501
1142,11.587699999999797,11.597699999999797,HOLD,0.0,-28.9393,,2.29,0.0049,0,0,501
1143,11.597699999999797,11.607699999999797,HOLD,-1.0,3.6013,0.0606,13.83,42.5291,0,2,505
1144,11.607699999999797,11.617699999999797,HOLD,-0.6667,-6.3873,,3.21,0.022,0,0,505
1145,11.617699999999797,11.627699999999797,HOLD,-1.0,-16.3812,,2.25,0.0071,0,1,505
1146,11.627699999999797,11.637699999999796,HOLD,-0.6667,-26.3762,,2.37,0.0048,0,1,505
1147,11.637699999999796,11.647699999999796,HOLD,-1.0,5.663,0.0605,14.96,42.0266,0,1,509
1148,11.647699999999796,11.657699999999796,HOLD,-0.6667,-4.3259,,3.08,0.023,0,0,509
1149,11.657699999999796,11.667699999999796,HOLD,-0.3333,-14.3196,,2.25,0.0071,1,1,509
1150,11.667699999999796,11.677699999999795,HOLD,0.0,-24.3135,,2.87,0.0055,0,0,509
1151,11.677699999999795,11.687699999999795,HOLD,-0.6667,8.8468,0.084,16.17,43.147,0,2,515
1152,11.687699999999795,11.697699999999795,HOLD,-0.3333,-1.1418,,3.21,0.0244,1,0,515
1153,11.697699999999795,11.707699999999795,HOLD,-0.3333,-11.1351,,2.21,0.0076,1,1,515
1154,11.707699999999795,11.717699999999795,HOLD,0.3333,-21.1303,,2.21,0.0048,0,0,515
1155,11.717699999999795,11.727699999999794,HOLD,0.3333,11.5881,0.0723,19.58,42.7011,2,1,518
1156,11.727699999999794,11.737699999999794,HOLD,0.3333,1.6013,,3.62,0.0292,0,0,518
1157,11.737699999999794,11.747699999999794,HOLD,0.3333,-8.3917,,2.37,0.0082,0,0,518
1158,11.747699999999794,11.757699999999794,HOLD,0.0,-18.3865,,2.54,0.005,1,1,518
1159,11.757699999999794,11.767699999999794,HOLD,0.0,-28.3821,,2.08,0.0049,0,0,518
1160,11.767699999999794,11.777699999999793,HOLD,-0.3333,4.4657,0.066,15.17,42.8347,0,1,523
1161,11.777699999999793,11.787699999999793,HOLD,0.0,-5.5192,,3.42,0.0269,1,0,523
1162,11.787699999999793,11.797699999999793,HOLD,-0.3333,-15.5122,,2.5,0.0079,0,1,523
1163,11.797699999999793,11.807699999999793,HOLD,-0.3333,-25.5073,,2.17,0.0052,0,1,523
1164,11.807699999999793,11.817699999999792,HOLD,-0.6667,7.0358,0.0749,17.5,42.5278,1,1,528
1165,11.817699999999792,11.827699999999792,HOLD,-0.6667,-2.9525,,3.12,0.026,0,1,528
1166,11.827699999999792,11.837699999999792,HOLD,-0.6667,-12.946,,2.29,0.0074,1,2,528
1167,11.837699999999792,11.847699999999792,HOLD,-0.6667,-22.9372,,6.21,0.0049,0,0,528
1168,11.847699999999792,11.857699999999792,HOLD,0.0,9.932,0.097,17.37,42.858,1,0,530
1169,11.857699999999792,11.867699999999791,HOLD,0.0,-0.0557,,3.13,0.0265,0,1,530
1170,11.867699999999791,11.877699999999791,HOLD,0.0,-10.0492,,2.29,0.0073,0,0,530
1171,11.877699999999791,11.887699999999791,HOLD,-0.6667,22.5371,0.0546,14.33,42.5743,0,1,532
1172,11.887699999999791,11.89769999999979,HOLD,-0.3333,12.5485,,3.12,0.0227,0,0,532
1173,11.89769999999979,11.90769999999979,HOLD,-0.3333,2.5591,,2.5,0.0112,0,0,532
1174,11.90769999999979,11.91769999999979,HOLD,0.0,-7.4358,,2.46,0.0052,0,0,532
1175,11.91769999999979,11.92769999999979,HOLD,0.0,24.736,0.0395,10.79,42.1634,1,1,533
1176,11.92769999999979,11.93769999999979,HOLD,0.0,14.7479,,4.38,0.0183,0,0,533
1177,11.93769999999979,11.94769999999979,HOLD,0.0,4.7536,,2.17,0.008,0,0,533
1178,11.94769999999979,11.95769999999979,HOLD,-0.3333,37.5842,0.0469,12.5,42.8202,0,1,535
1179,11.95769999999979,11.96769999999979,HOLD,-0.3333,27.5945,,3.08,0.0197,0,0,535
1180,11.96769999999979,11.977699999999789,HOLD,-0.3333,17.6149,,7.33,0.0162,0,0,535
1181,11.977699999999789,11.987699999999789,HOLD,0.0,7.6227,,2.96,0.0122,0,0,535
1182,11.987699999999789,11.997699999999789,HOLD,0.0,-2.3725,,2.17,0.0056,0,0,535
1183,11.997699999999789,12.007699999999788,HOLD,-0.6667,72.4127,0.1545,33.67,84.7537,0,2,539
1184,12.007699999999788,12.017699999999788,HOLD,-0.6667,62.4443,,10.33,0.055,0,0,539
1185,12.017699999999788,12.027699999999788,HOLD,-0.6667,52.4645,,8.71,0.0217,0,0,539
1186,12.027699999999788,12.037699999999788,HOLD,0.0,42.4825,,8.5,0.0183,0,0,539
1187,12.037699999999788,12.047699999999788,HOLD,0.0,32.4987,,7.5,0.0172,0,0,539
1188,12.047699999999788,12.057699999999787,HOLD,0.0,22.514,,7.13,0.0157,0,0,539
1189,12.057699999999787,12.067699999999787,HOLD,0.0,12.5292,,7.12,0.0152,0,0,539
1190,12.067699999999787,12.077699999999787,HOLD,0.0,2.5442,,7.21,0.0149,0,0,539
1191,12.077699999999787,12.087699999999787,HOLD,0.0,-7.4409,,7.21,0.015,0,0,539
1192,12.087699999999787,12.097699999999787,HOLD,-0.3333,-17.4254,,7.5,0.0152,0,1,539
1193,12.097699999999787,12.107699999999786,HOLD,-0.3333,-27.4101,,7.42,0.0154,1,1,539
1194,12.107699999999786,12.117699999999786,HOLD,-0.6667,5.756,0.1109,32.04,43.1415,0,1,541
1195,12.117699999999786,12.127699999999786,HOLD,-0.3333,-4.2187,,7.29,0.05,0,0,541
1196,12.127699999999786,12.137699999999786,HOLD,-0.6667,-14.2038,,5.88,0.0163,0,1,541
1197,12.137699999999786,12.147699999999785,HOLD,-0.6667,18.0211,0.0961,30.58,42.2002,0,1,542
1198,12.147699999999785,12.157699999999785,HOLD,-0.6667,8.044,,6.21,0.0473,0,0,542
1199,12.157699999999785,12.167699999999785,HOLD,-0.6667,41.0037,0.0618,18.5,42.9474,0,1,543
1200,12.167699999999785,12.177699999999785,HOLD,-0.3333,31.0154,,3.0,0.0272,0,0,543
1201,12.177699999999785,12.187699999999785,HOLD,-0.3333,21.1036,,3.96,0.0873,0,0,543
1202,12.187699999999785,12.197699999999784,HOLD,0.0,11.1093,,2.46,0.0072,0,0,543
1203,12.197699999999784,12.207699999999784,HOLD,0.0,1.1149,,3.17,0.0049,0,0,543
1204,12.207699999999784,12.217699999999784,HOLD,0.3333,36.183,0.0567,14.87,45.0565,1,0,544
1205,12.217699999999784,12.227699999999784,HOLD,0.3333,26.1944,,3.25,0.023,0,0,544
1206,12.227699999999784,12.237699999999784,HOLD,0.3333,16.2052,,2.25,0.0118,0,0,544
1207,12.237699999999784,12.247699999999783,HOLD,0.0,6.21,,2.37,0.0047,0,0,544
1208,12.247699999999783,12.257699999999783,HOLD,0.0,-3.7856,,2.0,0.0047,0,0,544
1209,12.257699999999783,12.267699999999783,HOLD,0.0,-13.7811,,2.0,0.0045,0,0,544
1210,12.267699999999783,12.277699999999783,HOLD,0.0,-23.7767,,2.04,0.0043,0,0,544
1211,12.277699999999783,12.287699999999782,HOLD,-0.3333,6.1017,0.033,8.25,39.8723,0,1,546
1212,12.287699999999782,12.297699999999782,HOLD,-0.3333,-3.8898,,3.12,0.0136,0,0,546
1213,12.297699999999782,12.307699999999782,HOLD,-0.6667,-13.8794,,3.04,0.0105,0,1,546
1214,12.307699999999782,12.317699999999782,HOLD,-0.6667,61.9543,0.0548,13.37,85.8234,0,1,547
1215,12.317699999999782,12.327699999999782,HOLD,-0.6667,51.9653,,3.21,0.0212,0,0,547
1216,12.327699999999782,12.337699999999781,HOLD,-0.3333,41.9717,,2.37,0.0072,0,0,547
1217,12.337699999999781,12.347699999999781,HOLD,0.0,31.9768,,2.38,0.0051,0,0,547
1218,12.347699999999781,12.357699999999781,HOLD,0.0,21.9812,,2.04,0.0048,0,0,547
1219,12.357699999999781,12.36769999999978,HOLD,0.0,11.9854,,2.0,0.0042,0,0,547
1220,12.36769999999978,12.37769999999978,HOLD,0.0,1.9897,,2.04,0.0042,0,0,547
1221,12.37769999999978,12.38769999999978,HOLD,0.0,-8.0061,,2.0,0.0043,0,0,547
1222,12.38769999999978,12.39769999999978,HOLD,-0.3333,67.0467,0.0675,19.17,85.0356,0,1,549
1223,12.39769999999978,12.40769999999978,HOLD,-0.3333,57.0578,,2.92,0.0274,0,0,549
1224,12.40769999999978,12.41769999999978,HOLD,-0.3333,47.0639,,2.25,0.0068,0,0,549
1225,12.41769999999978,12.42769999999978,HOLD,0.0,37.069,,2.54,0.0048,0,0,549
1226,12.42769999999978,12.43769999999978,HOLD,0.0,27.0735,,2.12,0.0049,0,0,549
1227,12.43769999999978,12.447699999999779,HOLD,0.0,17.0777,,2.0,0.0043,0,0,549
1228,12.447699999999779,12.457699999999779,HOLD,0.0,7.082,,2.04,0.0042,0,0,549
1229,12.457699999999779,12.467699999999779,HOLD,-0.3333,-2.9138,,2.08,0.0042,0,1,549
1230,12.467699999999779,12.477699999999778,HOLD,-0.3333,-12.9094,,2.08,0.0044,0,0,549
1231,12.477699999999778,12.487699999999778,HOLD,-0.3333,-22.9052,,2.08,0.0042,0,0,549
1232,12.487699999999778,12.497699999999778,HOLD,-0.3333,9.6843,0.0359,9.92,42.5816,0,1,550
1233,12.497699999999778,12.507699999999778,HOLD,-0.3333,-0.3057,,3.04,0.017,0,0,550
1234,12.507699999999778,12.517699999999778,HOLD,-0.6667,32.1591,0.0717,16.46,42.4513,0,1,553
1235,12.517699999999778,12.527699999999777,HOLD,-0.3333,22.1743,,3.37,0.0283,0,0,553
1236,12.527699999999777,12.537699999999777,HOLD,-0.3333,12.1807,,2.21,0.0075,0,0,553
1237,12.537699999999777,12.547699999999777,HOLD,0.0,2.1858,,2.58,0.0048,0,0,553
1238,12.547699999999777,12.557699999999777,HOLD,0.0,-7.8096,,2.04,0.0051,0,0,553
1239,12.557699999999777,12.567699999999776,HOLD,-0.6667,-17.8053,,2.17,0.0042,0,2,553
1240,12.567699999999776,12.577699999999776,HOLD,-1.0,14.8966,0.0609,16.21,42.6878,0,1,557
1241,12.577699999999776,12.587699999999776,HOLD,-1.0,4.9076,,3.17,0.024,0,0,557
1242,12.587699999999776,12.597699999999776,HOLD,-0.6667,-5.0859,,2.42,0.0072,1,2,557
1243,12.597699999999776,12.607699999999776,HOLD,-0.6667,27.9508,0.0601,16.21,43.023,0,1,559
1244,12.607699999999776,12.617699999999775,HOLD,-0.6667,17.9635,,2.96,0.026,0,0,559
1245,12.617699999999775,12.627699999999775,HOLD,-0.3333,7.9699,,2.42,0.0069,0,0,559
1246,12.627699999999775,12.637699999999775,HOLD,0.0,-2.0077,,6.21,0.0185,0,0,559
1247,12.637699999999775,12.647699999999775,HOLD,0.0,29.971,0.0471,9.42,41.9755,1,1,564
1248,12.647699999999775,12.657699999999775,HOLD,0.0,19.9807,,2.67,0.0165,0,0,564
1249,12.657699999999775,12.667699999999774,HOLD,0.0,9.9871,,2.63,0.0065,0,0,564
1250,12.667699999999774,12.677699999999774,HOLD,-0.3333,-0.0068,,2.87,0.0058,0,1,564
1251,12.677699999999774,12.687699999999774,HOLD,-0.3333,-9.9763,,2.92,0.0304,1,1,564
1252,12.687699999999774,12.697699999999774,HOLD,0.0,-19.9717,,2.13,0.0055,1,0,564
1253,12.697699999999774,12.707699999999774,HOLD,0.3333,-29.9641,,2.33,0.0074,0,0,564
1254,12.707699999999774,12.717699999999773,HOLD,0.0,2.5698,0.0412,7.42,42.5288,0,1,571
1255,12.717699999999773,12.727699999999773,HOLD,-0.6667,-7.421,,2.83,0.0138,1,2,571
1256,12.727699999999773,12.737699999999773,HOLD,-1.0,-17.4151,,2.29,0.0064,0,1,571
1257,12.737699999999773,12.747699999999773,HOLD,-1.3333,-27.4103,,2.12,0.005,0,2,571
1258,12.747699999999773,12.757699999999772,HOLD,-0.6667,5.9741,0.0473,13.63,43.3729,1,0,572
1259,12.757699999999772,12.767699999999772,HOLD,-0.3333,-4.0069,,3.12,0.0295,0,0,572
1260,12.767699999999772,12.777699999999772,HOLD,0.3333,-14.0008,,2.29,0.0069,0,0,572
1261,12.777699999999772,12.787699999999772,HOLD,-0.3333,18.0644,0.0498,10.62,42.0569,0,1,574
1262,12.787699999999772,12.797699999999772,HOLD,-0.3333,8.0752,,3.17,0.0182,0,0,574
1263,12.797699999999772,12.807699999999771,HOLD,0.0,-1.9185,,2.71,0.0068,1,0,574
1264,12.807699999999771,12.817699999999771,HOLD,0.0,31.0252,0.0408,9.46,42.937,0,1,577
1265,12.817699999999771,12.827699999999771,HOLD,0.0,21.0352,,2.83,0.0165,0,0,577
1266,12.827699999999771,12.83769999999977,HOLD,-0.3333,11.0414,,2.46,0.0066,0,0,577
1267,12.83769999999977,12.84769999999977,HOLD,0.0,1.0504,,2.33,0.0091,0,0,577
1268,12.84769999999977,12.85769999999977,HOLD,0.0,-8.9416,,5.5,0.0048,0,0,577
1269,12.85769999999977,12.86769999999977,HOLD,0.0,-18.9371,,2.04,0.0079,0,0,577
1270,12.86769999999977,12.87769999999977,HOLD,-0.3333,13.2309,0.0935,17.54,42.1525,1,2,581
1271,12.87769999999977,12.88769999999977,HOLD,0.0,3.2558,,10.58,0.0319,1,0,581
1272,12.88769999999977,12.89769999999977,HOLD,-0.3333,-6.737,,2.92,0.0148,0,1,581
1273,12.89769999999977,12.90769999999977,HOLD,0.0,-16.7242,,2.75,0.013,0,0,581
1274,12.90769999999977,12.917699999999769,HOLD,-0.6667,-26.7103,,11.21,0.0054,0,1,581
1275,12.917699999999769,12.927699999999769,HOLD,0.0,6.8522,0.0253,5.92,43.5678,1,0,583
1276,12.927699999999769,12.937699999999769,HOLD,0.0,-3.1403,,2.42,0.011,0,0,583
1277,12.937699999999769,12.947699999999768,HOLD,0.3333,-13.1344,,2.83,0.0055,0,0,583
1278,12.947699999999768,12.957699999999768,HOLD,-0.3333,-23.1288,,2.62,0.0058,0,1,583
1279,12.957699999999768,12.967699999999768,HOLD,-0.6667,8.2365,0.0309,7.83,41.3601,0,1,585
1280,12.967699999999768,12.977699999999768,HOLD,-0.6667,-1.7546,,2.75,0.014,0,0,585
1281,12.977699999999768,12.987699999999768,HOLD,-0.3333,-11.749,,2.25,0.0061,0,0,585
1282,12.987699999999768,12.997699999999767,HOLD,0.0,21.3265,0.0357,7.71,43.07,1,1,587
1283,12.997699999999767,13.007699999999767,HOLD,0.0,11.3353,,2.71,0.0138,0,0,587
1284,13.007699999999767,13.017699999999767,HOLD,0.0,1.3415,,2.71,0.0062,0,0,587
1285,13.017699999999767,13.027699999999767,HOLD,0.3333,-8.6525,,2.79,0.006,1,0,587
1286,13.027699999999767,13.037699999999766,HOLD,0.3333,-18.647,,2.17,0.0061,0,0,587
1287,13.037699999999766,13.047699999999766,HOLD,0.3333,-28.6426,,2.13,0.0044,0,0,587
1288,13.047699999999766,13.057699999999766,HOLD,0.3333,4.1605,0.0555,12.63,42.7925,1,0,588
1289,13.057699999999766,13.067699999999766,HOLD,0.3333,-5.8272,,3.21,0.0217,0,0,588
1290,13.067699999999766,13.077699999999766,HOLD,0.3333,-15.8209,,2.29,0.0073,0,0,588
1291,13.077699999999766,13.087699999999765,HOLD,0.3333,17.1738,0.1035,27.46,42.9695,1,0,589
1292,13.087699999999765,13.097699999999765,HOLD,0.3333,7.196,,6.62,0.043,0,0,589
1293,13.097699999999765,13.107699999999765,HOLD,0.3333,-2.7778,,6.5,0.0264,0,0,589
1294,13.107699999999765,13.117699999999765,HOLD,0.0,-12.7662,,5.46,0.0126,0,0,589
1295,13.117699999999765,13.127699999999765,HOLD,0.3333,19.6463,0.1066,28.0,42.3899,1,0,591
1296,13.127699999999765,13.137699999999764,HOLD,0.3333,9.6671,,6.0,0.0429,0,0,591
1297,13.137699999999764,13.147699999999764,HOLD,0.3333,-0.3214,,4.54,0.013,0,0,591
1298,13.147699999999764,13.157699999999764,HOLD,-0.3333,-10.3118,,4.17,0.0099,0,1,591
1299,13.157699999999764,13.167699999999764,HOLD,-0.3333,-20.3024,,4.5,0.0091,0,0,591
1300,13.167699999999764,13.177699999999763,HOLD,-0.6667,12.23,0.0523,16.13,42.5208,0,1,592
1301,13.177699999999763,13.187699999999763,HOLD,-0.3333,2.3052,,18.08,0.0732,0,0,592
1302,13.187699999999763,13.197699999999763,HOLD,-0.6667,34.7325,0.0543,13.04,42.4324,0,1,595
1303,13.197699999999763,13.207699999999763,HOLD,-0.3333,24.7432,,3.0,0.0207,0,0,595
1304,13.207699999999763,13.217699999999763,HOLD,-0.3333,14.7494,,2.25,0.0069,0,0,595
1305,13.217699999999763,13.227699999999762,HOLD,-0.3333,4.7542,,2.08,0.005,0,1,595
1306,13.227699999999762,13.237699999999762,HOLD,-0.3333,-5.2413,,2.04,0.0045,0,0,595
1307,13.237699999999762,13.247699999999762,HOLD,-0.3333,-15.2368,,2.13,0.0044,0,0,595
1308,13.247699999999762,13.257699999999762,HOLD,0.3333,-25.2322,,2.21,0.0045,1,0,595
1309,13.257699999999762,13.267699999999762,HOLD,0.0,7.4177,0.0403,10.92,42.6412,0,1,596
1310,13.267699999999762,13.277699999999761,HOLD,-0.3333,83.1665,0.087,15.25,85.7445,0,1,599
1311,13.277699999999761,13.287699999999761,HOLD,-0.6667,73.1805,,3.21,0.026,0,0,599
1312,13.287699999999761,13.297699999999761,HOLD,-0.3333,63.1868,,2.21,0.0073,0,0,599
1313,13.297699999999761,13.30769999999976,HOLD,0.0,53.1921,,2.71,0.0047,0,0,599
1314,13.30769999999976,13.31769999999976,HOLD,0.0,43.1964,,2.08,0.005,0,0,599
1315,13.31769999999976,13.32769999999976,HOLD,0.0,33.2008,,2.04,0.0044,0,0,599
1316,13.32769999999976,13.33769999999976,HOLD,0.0,23.2049,,1.96,0.0042,0,0,599
1317,13.33769999999976,13.34769999999976,HOLD,0.0,13.2091,,1.96,0.0042,0,0,599
1318,13.34769999999976,13.35769999999976,HOLD,0.0,3.2132,,1.96,0.0041,0,0,599
1319,13.35769999999976,13.36769999999976,HOLD,-0.3333,-6.7826,,2.04,0.0041,0,1,599
1320,13.36769999999976,13.37769999999976,HOLD,0.0,-16.775,,5.38,0.0042,1,0,599
1321,13.37769999999976,13.387699999999759,HOLD,0.0,-26.7702,,2.17,0.008,0,0,599
1322,13.387699999999759,13.397699999999759,HOLD,0.0,47.8108,0.062,15.67,84.5675,0,1,600
1323,13.397699999999759,13.407699999999759,HOLD,-0.3333,37.8233,,3.25,0.0249,0,0,600
1324,13.407699999999759,13.417699999999758,HOLD,-0.3333,27.83,,2.25,0.0076,0,0,600
1325,13.417699999999758,13.427699999999758,HOLD,0.0,17.8348,,2.25,0.0048,0,0,600
1326,13.427699999999758,13.437699999999758,HOLD,0.0,7.8391,,2.0,0.0046,0,0,600
1327,13.437699999999758,13.447699999999758,HOLD,0.0,-2.1566,,2.0,0.0043,0,0,600
1328,13.447699999999758,13.457699999999758,HOLD,0.0,-12.1523,,1.92,0.0044,0,0,600
1329,13.457699999999758,13.467699999999757,HOLD,-0.3333,20.6973,0.0776,19.08,42.8324,0,1,603
1330,13.467699999999757,13.477699999999757,HOLD,-0.3333,10.7095,,3.08,0.0282,0,0,603
1331,13.477699999999757,13.487699999999757,HOLD,-0.6667,0.7157,,2.33,0.007,0,1,603
1332,13.487699999999757,13.497699999999757,HOLD,-0.6667,-9.2795,,2.13,0.005,0,1,603
1333,13.497699999999757,13.507699999999756,HOLD,-0.6667,-19.2711,,2.42,0.0081,0,0,603
1334,13.507699999999756,13.517699999999756,HOLD,0.0,13.7184,0.0537,13.83,42.9781,1,0,606
1335,13.517699999999756,13.527699999999756,HOLD,0.3333,3.73,,3.5,0.0219,0,0,606
1336,13.527699999999756,13.537699999999756,HOLD,0.3333,-6.2634,,2.33,0.0078,0,0,606
1337,13.537699999999756,13.547699999999756,HOLD,0.3333,-16.2587,,2.17,0.0048,1,0,606
1338,13.547699999999756,13.557699999999755,HOLD,-0.3333,16.6512,0.0613,15.33,42.8968,0,2,608
1339,13.557699999999755,13.567699999999755,HOLD,-0.3333,6.6623,,3.17,0.0232,0,0,608
1340,13.567699999999755,13.577699999999755,HOLD,-1.0,-3.3311,,2.58,0.0072,0,1,608
1341,13.577699999999755,13.587699999999755,HOLD,-0.3333,-13.3262,,2.25,0.0052,0,0,608
1342,13.587699999999755,13.597699999999755,HOLD,-0.6667,19.2666,0.2172,37.71,42.5573,0,1,613
1343,13.597699999999755,13.607699999999754,HOLD,-0.3333,9.2823,,5.17,0.0483,0,0,613
1344,13.607699999999754,13.617699999999754,HOLD,-0.3333,-0.7098,,3.0,0.01,0,0,613
1345,13.617699999999754,13.627699999999754,HOLD,-0.3333,-10.7042,,2.21,0.0063,0,1,613
1346,13.627699999999754,13.637699999999754,HOLD,-0.6667,-20.6996,,2.17,0.0047,0,1,613
1347,13.637699999999754,13.647699999999753,HOLD,-1.3333,-30.6949,,2.25,0.0046,0,2,613
1348,13.647699999999753,13.657699999999753,HOLD,-0.6667,1.2343,0.064,16.13,41.9153,1,0,615
1349,13.657699999999753,13.667699999999753,HOLD,-0.6667,-8.7538,,3.04,0.025,0,1,615
1350,13.667699999999753,13.677699999999753,HOLD,0.0,-18.7471,,2.54,0.0072,0,0,615
1351,13.677699999999753,13.687699999999753,HOLD,-0.6667,13.9052,0.057,15.25,42.6396,0,1,617
1352,13.687699999999753,13.697699999999752,HOLD,-0.3333,3.9167,,3.25,0.0235,0,0,617
1353,13.697699999999752,13.707699999999752,HOLD,-0.3333,-6.077,,2.29,0.0072,0,0,617
1354,13.707699999999752,13.717699999999752,HOLD,0.0,28.0844,0.1231,31.21,44.1325,1,1,623
1355,13.717699999999752,13.727699999999752,HOLD,0.0,18.1058,,3.96,0.0487,0,0,623
1356,13.727699999999752,13.737699999999752,HOLD,0.0,8.1205,,2.67,0.016,0,0,623
1357,13.737699999999752,13.747699999999751,HOLD,-1.0,-1.8642,,2.87,0.015,0,3,623
1358,13.747699999999751,13.757699999999751,HOLD,-0.6667,-11.8508,,10.71,0.0055,1,0,623
1359,13.757699999999751,13.767699999999751,HOLD,-1.3333,19.8748,0.0458,11.38,41.7249,0,2,625
1360,13.767699999999751,13.77769999999975,HOLD,-0.3333,9.8851,,3.0,0.0187,0,0,625
1361,13.77769999999975,13.78769999999975,HOLD,-0.6667,-0.1088,,2.29,0.0068,0,0,625
1362,13.78769999999975,13.79769999999975,HOLD,-0.3333,-10.1035,,2.71,0.0049,0,1,625
1363,13.79769999999975,13.80769999999975,HOLD,-0.6667,22.389,0.0554,28.25,42.467,0,1,627
1364,13.80769999999975,13.81769999999975,HOLD,-0.6667,12.4408,,24.38,0.0556,0,0,627
1365,13.81769999999975,13.82769999999975,HOLD,-0.3333,2.4606,,4.0,0.0402,0,0,627
1366,13.82769999999975,13.83769999999975,HOLD,0.3333,-7.5215,,14.25,0.0076,1,0,627
1367,13.83769999999975,13.84769999999975,HOLD,0.0,27.4114,1.0261,14.37,44.9328,0,1,630
1368,13.84769999999975,13.857699999999749,HOLD,0.0,17.4227,,3.04,0.0226,0,0,630
