window,t_start,t_end,action,dominance,window_age_ms,ingestion_latency_ms,decode_time_us,interval_ms,up,down,total_spikes_so_far
620,6.409933333333242,6.419933333333241,HOLD,0.0,15.7507,,11.46,0.0242,0,0,304
621,6.419933333333241,6.429933333333241,HOLD,0.0,5.7725,,10.42,0.0229,0,0,304
622,6.429933333333241,6.439933333333241,HOLD,0.0,-4.2057,,10.5,0.0217,0,0,304
623,6.439933333333241,6.449933333333241,HOLD,0.3333,28.2072,0.1132,26.33,42.397,2,1,308
624,6.449933333333241,6.4599333333332405,HOLD,-0.3333,60.9306,0.12,41.83,42.708,0,2,312
625,6.4599333333332405,6.46993333333324,HOLD,-0.3333,50.9552,,9.87,0.0565,0,0,312
626,6.46993333333324,6.47993333333324,HOLD,-0.6667,40.9807,,5.0,0.0304,0,0,312
627,6.47993333333324,6.48993333333324,HOLD,0.0,30.9907,,4.58,0.0104,0,0,312
628,6.48993333333324,6.49993333333324,HOLD,-0.3333,20.9993,,4.08,0.0092,0,1,312
629,6.49993333333324,6.509933333333239,HOLD,-0.3333,11.0076,,3.88,0.0085,0,0,312
630,6.509933333333239,6.519933333333239,HOLD,-1.0,1.016,,4.08,0.0082,0,2,312
631,6.519933333333239,6.529933333333239,HOLD,-0.3333,33.0591,0.1145,27.75,42.0195,1,0,314
632,6.529933333333239,6.539933333333239,HOLD,-0.3333,23.0793,,5.63,0.0423,0,0,314
633,6.539933333333239,6.549933333333239,HOLD,0.0,13.0908,,4.88,0.0123,0,1,314
634,6.549933333333239,6.559933333333238,HOLD,-0.3333,3.0998,,4.12,0.0098,0,0,314
635,6.559933333333238,6.569933333333238,HOLD,-0.6667,37.0808,0.1081,29.42,43.9557,0,1,315
636,6.569933333333238,6.579933333333238,HOLD,-0.3333,27.1003,,5.33,0.0435,0,0,315
637,6.579933333333238,6.589933333333238,HOLD,-0.3333,17.1111,,4.21,0.012,0,0,315
638,6.589933333333238,6.5999333333332375,HOLD,0.0,7.1203,,4.33,0.009,0,0,315
639,6.5999333333332375,6.609933333333237,HOLD,-0.3333,39.4885,0.164,73.46,42.2992,0,1,316
640,6.609933333333237,6.619933333333237,HOLD,-0.3333,29.5118,,8.83,0.0879,0,0,316
641,6.619933333333237,6.629933333333237,HOLD,-0.3333,19.523,,4.62,0.0155,0,0,316
642,6.629933333333237,6.639933333333237,HOLD,0.0,9.533,,4.46,0.0102,0,0,316
643,6.639933333333237,6.649933333333236,HOLD,0.3333,41.7472,0.1436,15.83,42.2027,1,0,320
644,6.649933333333236,6.659933333333236,HOLD,0.3333,31.7606,,3.37,0.0259,0,0,320
645,6.659933333333236,6.669933333333236,HOLD,0.3333,21.7673,,2.17,0.0079,0,0,320
646,6.669933333333236,6.679933333333236,HOLD,0.0,11.7724,,2.37,0.0049,0,0,320
647,6.679933333333236,6.689933333333236,HOLD,-0.3333,1.777,,2.25,0.0048,1,2,320
648,6.689933333333236,6.699933333333235,HOLD,-0.6667,34.5833,0.0486,15.33,42.7931,0,1,321
649,6.699933333333235,6.709933333333235,HOLD,-0.3333,66.5166,0.0478,14.54,41.9341,1,0,322
650,6.709933333333235,6.719933333333235,HOLD,0.0,56.5279,,3.25,0.0226,0,0,322
651,6.719933333333235,6.729933333333235,HOLD,0.3333,46.5635,,3.33,0.0355,0,0,322
652,6.729933333333235,6.7399333333332345,HOLD,0.0,36.5685,,2.08,0.0062,0,0,322
653,6.7399333333332345,6.749933333333234,HOLD,-0.3333,70.4948,0.0362,10.33,43.918,0,1,323
654,6.749933333333234,6.759933333333234,HOLD,-0.3333,60.5078,,3.08,0.0202,0,0,323
655,6.759933333333234,6.769933333333234,HOLD,-0.3333,50.5142,,2.25,0.0072,0,0,323
656,6.769933333333234,6.779933333333234,HOLD,0.0,40.52,,2.83,0.0053,0,0,323
657,6.779933333333234,6.7899333333332335,HOLD,0.0,30.5255,,2.5,0.0057,0,0,323
658,6.7899333333332335,6.799933333333233,HOLD,0.3333,62.8185,0.0441,14.0,42.2815,1,0,324
659,6.799933333333233,6.809933333333233,HOLD,0.3333,52.8295,,3.0,0.0221,0,0,324
660,6.809933333333233,6.819933333333233,HOLD,0.3333,42.8357,,2.21,0.0069,0,0,324
661,6.819933333333233,6.829933333333233,HOLD,0.0,32.8403,,2.13,0.0047,0,0,324
662,6.829933333333233,6.839933333333232,HOLD,0.0,22.8445,,1.87,0.0044,0,0,324
663,6.839933333333232,6.849933333333232,HOLD,-0.3333,140.6055,0.076,15.63,127.7472,0,1,329
664,6.849933333333232,6.859933333333232,HOLD,-0.3333,130.6204,,4.04,0.0265,0,0,329
665,6.859933333333232,6.869933333333232,HOLD,-0.3333,120.628,,2.58,0.0091,0,0,329
666,6.869933333333232,6.8799333333332315,HOLD,0.0,110.6332,,2.46,0.0053,0,0,329
667,6.8799333333332315,6.889933333333231,HOLD,0.0,100.6377,,2.08,0.0048,0,0,329
668,6.889933333333231,6.899933333333231,HOLD,0.0,90.642,,2.04,0.0044,0,0,329
669,6.899933333333231,6.909933333333231,HOLD,0.0,80.6463,,2.04,0.0043,0,0,329
670,6.909933333333231,6.919933333333231,HOLD,0.0,70.6582,,9.67,0.0043,0,0,329
671,6.919933333333231,6.9299333333332305,HOLD,0.0,60.7032,,34.5,0.0201,0,0,329
672,6.9299333333332305,6.93993333333323,HOLD,0.0,50.7161,,4.25,0.0432,0,0,329
673,6.93993333333323,6.94993333333323,HOLD,0.0,40.7218,,2.33,0.0076,0,0,329
674,6.94993333333323,6.95993333333323,HOLD,0.0,30.7275,,2.13,0.0059,0,0,329
675,6.95993333333323,6.96993333333323,HOLD,0.0,20.7321,,2.08,0.0046,0,0,329
676,6.96993333333323,6.979933333333229,HOLD,-0.3333,10.7367,,2.33,0.0044,0,1,329
677,6.979933333333229,6.989933333333229,HOLD,-0.3333,0.7412,,2.29,0.0045,1,1,329
678,6.989933333333229,6.999933333333229,HOLD,-0.3333,33.227,0.0603,15.67,42.4724,1,1,332
679,6.999933333333229,7.009933333333229,HOLD,0.0,23.2424,,7.25,0.0238,0,0,332
680,7.009933333333229,7.0199333333332286,HOLD,0.3333,13.2496,,2.62,0.0118,1,0,332
681,7.0199333333332286,7.029933333333228,HOLD,0.0,3.2545,,2.04,0.0055,0,1,332
682,7.029933333333228,7.039933333333228,HOLD,0.3333,35.7544,0.0689,17.75,42.4842,1,0,335
683,7.039933333333228,7.049933333333228,HOLD,0.0,25.7668,,3.33,0.0268,0,0,335
684,7.049933333333228,7.059933333333228,HOLD,0.3333,15.7737,,2.42,0.0078,0,0,335
685,7.059933333333228,7.0699333333332275,HOLD,-0.3333,5.7785,,2.17,0.0051,0,1,335
686,7.0699333333332275,7.079933333333227,HOLD,-0.3333,39.224,0.2042,47.46,43.4002,1,1,338
687,7.079933333333227,7.089933333333227,HOLD,-1.0,29.2679,,25.5,0.0659,0,2,338
688,7.089933333333227,7.099933333333227,HOLD,-0.6667,19.2806,,4.21,0.034,0,0,338
689,7.099933333333227,7.109933333333227,HOLD,-0.6667,9.2865,,2.54,0.0076,0,0,338
690,7.109933333333227,7.119933333333226,HOLD,0.3333,41.217,0.0636,16.04,41.9169,1,0,343
691,7.119933333333226,7.129933333333226,HOLD,0.3333,31.2283,,3.21,0.0241,0,0,343
692,7.129933333333226,7.139933333333226,HOLD,0.3333,21.2347,,2.21,0.0075,1,1,343
693,7.139933333333226,7.149933333333226,HOLD,0.0,11.2435,,2.67,0.0084,1,1,343
694,7.149933333333226,7.159933333333226,HOLD,-0.3333,45.3596,0.1096,27.75,44.091,0,1,347
695,7.159933333333226,7.169933333333225,HOLD,-0.3333,35.3798,,5.62,0.0424,0,0,347
696,7.169933333333225,7.179933333333225,HOLD,-0.3333,25.3917,,4.71,0.0127,1,1,347
697,7.179933333333225,7.189933333333225,HOLD,0.0,15.4013,,4.63,0.0097,0,0,347
698,7.189933333333225,7.199933333333225,HOLD,-0.3333,5.4098,,3.96,0.0092,0,1,347
699,7.199933333333225,7.2099333333332245,HOLD,-0.6667,79.1808,0.0729,15.5,83.7595,0,1,351
700,7.2099333333332245,7.219933333333224,HOLD,-0.6667,69.1925,,3.21,0.024,0,0,351
701,7.219933333333224,7.229933333333224,HOLD,-0.3333,59.2242,,3.21,0.0316,0,0,351
702,7.229933333333224,7.239933333333224,HOLD,0.0,49.2294,,2.54,0.0059,0,0,351
703,7.239933333333224,7.249933333333224,HOLD,0.0,39.2339,,2.0,0.005,0,0,351
704,7.249933333333224,7.259933333333223,HOLD,-0.3333,29.2383,,2.08,0.0043,0,1,351
705,7.259933333333223,7.269933333333223,HOLD,-0.3333,19.2427,,2.13,0.0043,1,1,351
706,7.269933333333223,7.279933333333223,HOLD,-0.6667,51.5438,0.0605,15.29,42.2879,0,1,354
707,7.279933333333223,7.289933333333223,HOLD,-0.3333,41.5579,,3.25,0.0262,0,0,354
708,7.289933333333223,7.299933333333223,HOLD,-0.3333,31.5643,,2.13,0.0076,0,0,354
709,7.299933333333223,7.309933333333222,HOLD,-0.6667,21.5691,,2.17,0.0047,0,2,354
710,7.309933333333222,7.319933333333222,HOLD,-1.0,54.9907,0.1544,29.5,43.3942,0,1,357
711,7.319933333333222,7.329933333333222,HOLD,-1.0,45.0731,,48.54,0.0634,0,0,357
712,7.329933333333222,7.339933333333222,HOLD,-0.3333,35.0945,,7.75,0.0622,0,0,357
713,7.339933333333222,7.3499333333332215,HOLD,0.0,25.1048,,5.04,0.013,0,0,357
714,7.3499333333332215,7.359933333333221,HOLD,-0.3333,15.1141,,4.5,0.0099,0,1,357
715,7.359933333333221,7.369933333333221,HOLD,-0.3333,46.4233,0.0847,16.25,41.2975,1,1,360
716,7.369933333333221,7.379933333333221,HOLD,-0.3333,36.4351,,3.17,0.0248,0,0,360
717,7.379933333333221,7.389933333333221,HOLD,-0.3333,26.4416,,2.25,0.0075,0,1,360
718,7.389933333333221,7.3999333333332205,HOLD,-0.6667,16.4463,,2.13,0.0048,0,1,360
719,7.3999333333332205,7.40993333333322,HOLD,-0.6667,6.4507,,2.08,0.0044,0,0,360
720,7.40993333333322,7.41993333333322,HOLD,-0.6667,40.1191,0.0556,15.12,43.6554,0,1,362
721,7.41993333333322,7.42993333333322,HOLD,-0.3333,30.1303,,3.08,0.0233,0,0,362
722,7.42993333333322,7.43993333333322,HOLD,-0.3333,20.1369,,2.17,0.0075,0,0,362
723,7.43993333333322,7.449933333333219,HOLD,0.0,52.5518,0.0705,15.17,42.402,1,1,363
724,7.449933333333219,7.459933333333219,HOLD,0.0,42.5638,,3.08,0.024,0,0,363
725,7.459933333333219,7.469933333333219,HOLD,-0.3333,74.6988,0.089,15.37,42.1228,0,1,364
726,7.469933333333219,7.479933333333219,HOLD,-0.3333,64.71,,3.29,0.0233,0,0,364
727,7.479933333333219,7.4899333333332185,HOLD,-0.3333,54.7168,,2.46,0.0075,0,0,364
728,7.4899333333332185,7.499933333333218,HOLD,0.0,44.7219,,2.54,0.005,0,0,364
729,7.499933333333218,7.509933333333218,HOLD,0.0,34.7264,,2.0,0.005,0,0,364
730,7.509933333333218,7.519933333333218,HOLD,-0.3333,67.2251,0.0682,14.42,42.4863,0,1,370
731,7.519933333333218,7.529933333333218,HOLD,-0.3333,57.236,,2.96,0.0224,0,0,370
732,7.529933333333218,7.5399333333332175,HOLD,-0.3333,47.247,,2.42,0.0116,0,0,370
733,7.5399333333332175,7.549933333333217,HOLD,0.0,37.2543,,2.75,0.0069,0,0,370
734,7.549933333333217,7.559933333333217,HOLD,0.0,27.259,,2.04,0.0055,0,0,370
735,7.559933333333217,7.569933333333217,HOLD,0.0,17.2634,,2.04,0.0043,1,1,370
736,7.569933333333217,7.579933333333217,HOLD,0.3333,7.2677,,2.21,0.0042,2,1,370
737,7.579933333333217,7.589933333333216,HOLD,0.0,82.9006,0.059,13.83,85.6213,0,1,374
738,7.589933333333216,7.599933333333216,HOLD,0.0,72.9117,,3.0,0.0219,0,0,374
739,7.599933333333216,7.609933333333216,HOLD,-0.3333,62.9181,,2.54,0.0069,0,0,374
740,7.609933333333216,7.619933333333216,HOLD,0.0,52.9229,,2.13,0.0052,0,0,374
741,7.619933333333216,7.6299333333332156,HOLD,0.0,42.9274,,2.04,0.0046,0,0,374
742,7.6299333333332156,7.639933333333215,HOLD,0.0,32.9317,,1.96,0.0043,0,0,374
743,7.639933333333215,7.649933333333215,HOLD,0.0,22.9358,,1.92,0.0042,0,0,374
744,7.649933333333215,7.659933333333215,HOLD,0.0,12.9399,,1.87,0.0041,1,1,374
745,7.659933333333215,7.669933333333215,HOLD,-0.3333,2.9442,,2.08,0.0041,0,1,374
746,7.669933333333215,7.6799333333332145,HOLD,-0.6667,78.4155,0.2027,33.46,85.44,0,1,375
747,7.6799333333332145,7.689933333333214,HOLD,-0.6667,68.4489,,13.08,0.0538,0,0,375
748,7.689933333333214,7.699933333333214,HOLD,-0.3333,58.4862,,32.63,0.0177,0,0,375
749,7.699933333333214,7.709933333333214,HOLD,0.0,48.4923,,3.0,0.0357,0,0,375
750,7.709933333333214,7.719933333333214,HOLD,0.0,38.497,,2.13,0.0055,0,0,375
751,7.719933333333214,7.729933333333213,HOLD,0.0,28.529,,2.46,0.0317,0,0,375
752,7.729933333333213,7.739933333333213,HOLD,0.0,18.5335,,2.0,0.0049,0,0,375
753,7.739933333333213,7.749933333333213,HOLD,-0.3333,96.062,2.6818,29.54,87.501,0,1,376
754,7.749933333333213,7.759933333333213,HOLD,-0.3333,86.4998,,15.33,0.452,0,0,376
755,7.759933333333213,7.769933333333213,HOLD,-0.3333,76.5315,,22.21,0.0249,0,0,376
756,7.769933333333213,7.779933333333212,HOLD,0.0,66.543,,5.92,0.0278,0,0,376
757,7.779933333333212,7.789933333333212,HOLD,0.0,56.5524,,4.46,0.0109,0,0,376
758,7.789933333333212,7.799933333333212,HOLD,0.0,46.5616,,4.46,0.0092,0,0,376
759,7.799933333333212,7.809933333333212,HOLD,0.0,36.5706,,4.25,0.0092,0,0,376
760,7.809933333333212,7.8199333333332115,HOLD,0.0,26.5797,,4.25,0.0091,0,0,376
761,7.8199333333332115,7.829933333333211,HOLD,-0.3333,99.5547,0.0967,29.71,82.9495,0,1,377
762,7.829933333333211,7.839933333333211,HOLD,-0.3333,89.6101,,7.08,0.0781,0,0,377
763,7.839933333333211,7.849933333333211,HOLD,-0.3333,79.6321,,5.79,0.0232,0,0,377
764,7.849933333333211,7.859933333333211,HOLD,0.0,69.642,,4.58,0.0111,0,0,377
765,7.859933333333211,7.86993333333321,HOLD,0.0,59.6507,,4.12,0.0092,0,0,377
766,7.86993333333321,7.87993333333321,HOLD,0.0,49.659,,3.96,0.0085,0,0,377
767,7.87993333333321,7.88993333333321,HOLD,0.0,39.6673,,3.96,0.0083,0,0,377
768,7.88993333333321,7.89993333333321,HOLD,0.3333,114.8116,0.1067,32.25,85.116,1,0,378
769,7.89993333333321,7.90993333333321,HOLD,0.3333,104.8327,,5.46,0.0479,0,0,378
770,7.90993333333321,7.919933333333209,HOLD,0.3333,94.8439,,4.29,0.0124,0,0,378
771,7.919933333333209,7.929933333333209,HOLD,0.0,84.853,,4.29,0.0091,0,0,378
772,7.929933333333209,7.939933333333209,HOLD,0.0,74.8616,,3.83,0.009,0,0,378
773,7.939933333333209,7.949933333333209,HOLD,0.0,64.8859,,5.21,0.0229,0,0,378
774,7.949933333333209,7.9599333333332085,HOLD,0.0,54.8945,,3.92,0.0099,0,0,378
775,7.9599333333332085,7.969933333333208,HOLD,0.0,44.9028,,3.88,0.0083,0,0,378
776,7.969933333333208,7.979933333333208,HOLD,0.0,34.9109,,3.75,0.0083,0,0,378
777,7.979933333333208,7.989933333333208,HOLD,0.0,24.919,,3.79,0.008,0,0,378
778,7.989933333333208,7.999933333333208,HOLD,0.0,14.927,,3.71,0.0081,0,0,378
779,7.999933333333208,8.009933333333208,HOLD,0.3333,46.7598,0.104,18.17,41.8183,1,0,381
780,8.009933333333208,8.019933333333208,HOLD,0.3333,36.772,,3.29,0.027,0,0,381
781,8.019933333333208,8.029933333333208,HOLD,0.0,26.7788,,2.67,0.0075,0,1,381
782,8.029933333333208,8.039933333333208,HOLD,-0.6667,16.7838,,2.21,0.0054,0,1,381
783,8.039933333333208,8.049933333333207,HOLD,-0.3333,49.4907,0.067,15.37,42.6938,1,0,385
784,8.049933333333207,8.059933333333207,HOLD,0.0,39.5027,,3.29,0.0241,0,0,385
785,8.059933333333207,8.069933333333207,HOLD,0.3333,29.5093,,2.25,0.0077,0,0,385
786,8.069933333333207,8.079933333333207,HOLD,-0.3333,19.5191,,7.29,0.0048,0,1,385
787,8.079933333333207,8.089933333333207,HOLD,-0.6667,9.5239,,2.17,0.01,0,1,385
788,8.089933333333207,8.099933333333206,HOLD,-1.0,-0.4614,,10.67,0.0062,0,1,385
789,8.099933333333206,8.109933333333206,HOLD,-0.3333,32.3528,0.0871,13.04,42.8119,1,0,389
790,8.109933333333206,8.119933333333206,HOLD,0.0,22.3641,,3.25,0.0211,1,1,389
791,8.119933333333206,8.129933333333206,HOLD,0.6667,12.3703,,2.29,0.0071,1,0,389
792,8.129933333333206,8.139933333333206,HOLD,0.6667,46.3494,0.0727,16.04,43.9654,1,0,391
793,8.139933333333206,8.149933333333205,HOLD,0.6667,36.3616,,3.0,0.0253,0,0,391
794,8.149933333333205,8.159933333333205,HOLD,0.3333,26.3693,,2.71,0.008,0,0,391
795,8.159933333333205,8.169933333333205,HOLD,0.0,16.3754,,2.83,0.006,0,0,391
796,8.169933333333205,8.179933333333205,HOLD,-0.6667,47.1874,0.0563,15.63,40.7992,0,2,394
797,8.179933333333205,8.189933333333205,HOLD,-0.6667,37.1988,,3.08,0.0239,0,0,394
798,8.189933333333205,8.199933333333204,HOLD,-0.3333,27.205,,2.29,0.0071,1,0,394
799,8.199933333333204,8.209933333333204,HOLD,0.3333,17.2098,,2.17,0.0049,0,0,394
800,8.209933333333204,8.219933333333204,HOLD,0.3333,7.2143,,2.08,0.0045,0,0,394
801,8.219933333333204,8.229933333333204,HOLD,-0.6667,39.9962,0.0593,12.92,42.7711,0,2,399
802,8.229933333333204,8.239933333333203,HOLD,-0.6667,30.0072,,3.29,0.0206,0,0,399
803,8.239933333333203,8.249933333333203,HOLD,-0.6667,20.0134,,2.25,0.0072,0,0,399
804,8.249933333333203,8.259933333333203,HOLD,-0.3333,10.0183,,2.21,0.005,1,2,399
805,8.259933333333203,8.269933333333203,HOLD,-0.6667,0.0228,,2.13,0.0046,0,1,399
806,8.269933333333203,8.279933333333203,HOLD,-1.0,32.5455,0.0815,13.67,42.5111,0,1,401
807,8.279933333333203,8.289933333333202,HOLD,-0.6667,22.5566,,3.17,0.0216,0,0,401
808,8.289933333333202,8.299933333333202,HOLD,0.0,12.5629,,2.5,0.007,1,0,401
809,8.299933333333202,8.309933333333202,HOLD,0.0,45.1523,0.0592,12.67,42.5792,0,1,403
810,8.309933333333202,8.319933333333202,HOLD,0.0,35.164,,3.17,0.0212,0,0,403
811,8.319933333333202,8.329933333333202,HOLD,-0.3333,25.1943,,26.04,0.0075,0,0,403
812,8.329933333333202,8.339933333333201,HOLD,-0.3333,15.2144,,10.08,0.036,0,1,403
813,8.339933333333201,8.349933333333201,HOLD,-0.6667,48.3195,0.1096,29.33,43.0859,0,1,406
814,8.349933333333201,8.3599333333332,HOLD,-0.6667,38.341,,5.42,0.0454,0,0,406
815,8.3599333333332,8.3699333333332,HOLD,-0.3333,28.352,,4.42,0.012,0,0,406
816,8.3699333333332,8.3799333333332,HOLD,-0.3333,18.3611,,4.29,0.0093,0,1,406
817,8.3799333333332,8.3899333333332,HOLD,-0.6667,8.3696,,4.0,0.0088,0,1,406
818,8.3899333333332,8.3999333333332,HOLD,-1.0,41.3413,0.0982,25.0,42.9506,0,1,408
819,8.3999333333332,8.4099333333332,HOLD,-0.6667,31.3627,,5.46,0.041,0,0,408
820,8.4099333333332,8.4199333333332,HOLD,-0.3333,64.3708,0.1086,29.33,42.9842,1,1,410
821,8.4199333333332,8.4299333333332,HOLD,0.0,54.3905,,5.79,0.0433,0,0,410
822,8.4299333333332,8.4399333333332,HOLD,0.0,44.4019,,4.5,0.0127,0,0,410
823,8.4399333333332,8.449933333333199,HOLD,0.0,34.4106,,3.92,0.0093,0,0,410
824,8.449933333333199,8.459933333333199,HOLD,-0.3333,24.4195,,4.29,0.0085,0,1,410
825,8.459933333333199,8.469933333333199,HOLD,-0.3333,14.4283,,4.29,0.0088,0,0,410
826,8.469933333333199,8.479933333333198,HOLD,0.0,45.7548,0.0834,24.33,41.3065,1,0,412
827,8.479933333333198,8.489933333333198,HOLD,0.3333,35.7743,,5.54,0.0382,0,0,412
828,8.489933333333198,8.499933333333198,HOLD,0.0,25.7853,,4.67,0.012,0,1,412
829,8.499933333333198,8.509933333333198,HOLD,0.0,101.9996,0.0965,24.67,86.1943,1,0,414
830,8.509933333333198,8.519933333333197,HOLD,0.0,92.0431,,10.38,0.0578,0,0,414
831,8.519933333333197,8.529933333333197,HOLD,0.3333,82.0554,,5.25,0.0174,0,0,414
832,8.529933333333197,8.539933333333197,HOLD,0.0,72.0647,,4.38,0.0102,0,0,414
833,8.539933333333197,8.549933333333197,HOLD,0.0,62.0731,,4.0,0.0088,0,0,414
834,8.549933333333197,8.559933333333197,HOLD,0.0,52.0822,,4.13,0.009,0,0,414
835,8.559933333333197,8.569933333333196,HOLD,0.0,42.0906,,3.92,0.0086,0,0,414
836,8.569933333333196,8.579933333333196,HOLD,0.0,32.0989,,3.96,0.0083,0,0,414
837,8.579933333333196,8.589933333333196,HOLD,-0.3333,22.1072,,4.0,0.0083,0,1,414
838,8.589933333333196,8.599933333333196,HOLD,-0.3333,12.1158,,4.17,0.0085,0,0,414
839,8.599933333333196,8.609933333333196,HOLD,-0.6667,44.6081,0.097,24.75,42.4717,0,1,417
840,8.609933333333196,8.619933333333195,HOLD,-0.3333,34.6265,,5.33,0.0379,0,0,417
841,8.619933333333195,8.629933333333195,HOLD,0.0,24.6381,,4.79,0.0121,1,0,417
842,8.629933333333195,8.639933333333195,HOLD,0.3333,56.4954,0.0647,22.79,41.8393,1,1,418
843,8.639933333333195,8.649933333333195,HOLD,0.3333,46.5102,,3.42,0.0342,0,0,418
844,8.649933333333195,8.659933333333194,HOLD,0.0,36.5172,,2.5,0.0079,0,0,418
845,8.659933333333194,8.669933333333194,HOLD,0.0,26.5225,,2.54,0.0052,0,0,418
846,8.669933333333194,8.679933333333194,HOLD,0.0,16.528,,2.71,0.0054,0,0,418
847,8.679933333333194,8.689933333333194,HOLD,0.0,6.533,,2.25,0.0055,0,0,418
848,8.689933333333194,8.699933333333194,HOLD,-0.3333,39.6036,0.0822,31.71,43.0411,0,1,420
849,8.699933333333194,8.709933333333193,HOLD,-0.6667,29.6193,,3.25,0.0441,0,1,420
850,8.709933333333193,8.719933333333193,HOLD,-0.6667,19.6257,,2.33,0.0073,0,0,420
851,8.719933333333193,8.729933333333193,HOLD,-0.3333,9.6622,,2.96,0.0359,0,0,420
852,8.729933333333193,8.739933333333193,HOLD,-0.3333,170.2073,0.0929,37.38,170.5108,0,1,421
853,8.739933333333193,8.749933333333193,HOLD,-0.3333,160.2386,,12.83,0.0558,0,0,421
854,8.749933333333193,8.759933333333192,HOLD,-0.3333,150.2462,,2.92,0.0176,0,0,421
855,8.759933333333192,8.769933333333192,HOLD,0.0,140.2518,,2.71,0.0058,0,0,421
856,8.769933333333192,8.779933333333192,HOLD,0.0,130.2564,,2.12,0.0051,0,0,421
857,8.779933333333192,8.789933333333192,HOLD,0.0,120.2608,,2.17,0.0044,0,0,421
858,8.789933333333192,8.799933333333191,HOLD,0.0,110.2652,,2.12,0.0044,0,0,421
859,8.799933333333191,8.809933333333191,HOLD,0.0,100.2698,,2.13,0.0045,0,0,421
860,8.809933333333191,8.819933333333191,HOLD,0.0,90.2739,,2.0,0.0043,0,0,421
861,8.819933333333191,8.82993333333319,HOLD,0.0,80.2783,,2.0,0.0043,0,0,421
862,8.82993333333319,8.83993333333319,HOLD,0.0,70.2931,,2.54,0.0143,0,0,421
863,8.83993333333319,8.84993333333319,HOLD,0.0,60.3001,,2.29,0.0072,0,0,421
864,8.84993333333319,8.85993333333319,HOLD,0.0,50.3043,,1.96,0.0046,0,0,421
865,8.85993333333319,8.86993333333319,HOLD,0.0,40.3088,,2.21,0.0042,0,0,421
866,8.86993333333319,8.87993333333319,HOLD,0.0,30.3132,,2.04,0.0046,0,0,421
867,8.87993333333319,8.88993333333319,HOLD,0.0,20.3175,,2.12,0.0042,0,0,421
868,8.88993333333319,8.89993333333319,HOLD,-0.3333,96.0895,0.1093,11.46,85.7627,0,1,425
869,8.89993333333319,8.90993333333319,HOLD,-0.3333,86.0996,,3.17,0.0184,0,0,425
870,8.90993333333319,8.919933333333189,HOLD,-0.3333,76.1058,,2.25,0.0071,0,0,425
871,8.919933333333189,8.929933333333189,HOLD,0.0,66.1105,,2.25,0.0047,0,0,425
872,8.929933333333189,8.939933333333189,HOLD,0.0,56.1149,,2.0,0.0047,0,0,425
873,8.939933333333189,8.949933333333188,HOLD,0.0,46.1193,,2.04,0.0043,0,0,425
874,8.949933333333188,8.959933333333188,HOLD,0.0,36.1235,,1.96,0.0042,0,0,425
875,8.959933333333188,8.969933333333188,HOLD,0.0,26.1276,,1.96,0.0042,0,0,425
876,8.969933333333188,8.979933333333188,HOLD,0.0,16.1318,,2.0,0.0041,0,0,425
877,8.979933333333188,8.989933333333187,HOLD,-0.3333,6.1362,,2.13,0.0043,0,1,425
878,8.989933333333187,8.999933333333187,HOLD,-1.3333,38.0625,0.0345,12.83,41.9155,0,3,426
879,8.999933333333187,9.009933333333187,HOLD,-1.3333,28.0741,,3.25,0.0212,0,0,426
880,9.009933333333187,9.019933333333187,HOLD,-1.0,18.0854,,2.46,0.012,0,0,426
881,9.019933333333187,9.029933333333187,HOLD,-0.3333,51.7725,0.1559,32.0,43.6576,0,1,431
882,9.029933333333187,9.039933333333186,HOLD,-0.3333,41.793,,5.79,0.0467,0,0,431
883,9.039933333333186,9.049933333333186,HOLD,-0.3333,31.8043,,4.63,0.0124,0,0,431
884,9.049933333333186,9.059933333333186,HOLD,0.3333,21.8135,,4.17,0.0097,1,0,431
885,9.059933333333186,9.069933333333186,HOLD,0.3333,11.822,,3.83,0.0088,1,1,431
886,9.069933333333186,9.079933333333186,HOLD,0.3333,43.8852,0.0687,18.25,42.0488,1,1,432
887,9.079933333333186,9.089933333333185,HOLD,0.0,33.897,,3.46,0.0266,0,0,432
888,9.089933333333185,9.099933333333185,HOLD,-0.3333,67.3193,0.2618,16.71,43.4091,0,1,434
889,9.099933333333185,9.109933333333185,HOLD,-0.3333,57.3668,,30.21,0.034,0,0,434
890,9.109933333333185,9.119933333333185,HOLD,-0.3333,47.4583,,29.17,0.0925,0,0,434
891,9.119933333333185,9.129933333333184,HOLD,0.0,37.4697,,4.08,0.0365,0,0,434
892,9.129933333333184,9.139933333333184,HOLD,0.3333,27.5015,,5.54,0.0303,1,0,434
893,9.139933333333184,9.149933333333184,HOLD,0.3333,17.513,,4.08,0.013,0,0,434
894,9.149933333333184,9.159933333333184,HOLD,0.3333,7.518,,2.21,0.0069,0,0,434
895,9.159933333333184,9.169933333333184,HOLD,0.3333,38.5858,0.062,14.67,41.0554,1,0,439
896,9.169933333333184,9.179933333333183,HOLD,0.0,28.6005,,3.25,0.0261,0,1,439
897,9.179933333333183,9.189933333333183,HOLD,-0.3333,18.6073,,2.46,0.0075,0,1,439
898,9.189933333333183,9.199933333333183,HOLD,-1.0,8.6125,,2.37,0.0053,0,1,439
899,9.199933333333183,9.209933333333183,HOLD,-0.3333,-1.3831,,2.04,0.0047,1,0,439
